Artist,Title,Found on Spotify?,Spotify URI,Corrections
"Ricky Reed, Terrace Martin","St. Panther, Real Magic",Yes,,
Odunsi (The Engine),Wetin Day,Yes,spotify:track:6rB1KkvMlXl5hPB7EbTWw5,
KEY F. Bobby Raps,Boys Don’t Cry,Yes,,
Ian Isiah,Loose Truth,Yes,spotify:track:1l5PlZI5o9TNYQeGORFU3o,
Ocg,Why Man Cheat,Yes,spotify:track:6Ql1FnIwps6SXPd12mUFpg,
Trannilish,Licky Licky Licky Yum,Yes,spotify:track:0zXzgnUVxyjnkYnitCSMP6,
Beatking F. Queendome Come,Then Leave,Yes,,
Los Solteroski,Solteroski,Yes,spotify:track:6JqfAWXo2rPNSWy9SDm9i3,
Rochy RD,Rumba,Yes,spotify:track:04Oynte1xZfgnPh8kXhmE7,
Buju Banton,Blessed,Yes,spotify:track:00ifuWaX2sMN87SLyogFqK,
City Girls,Come Outside,Yes,spotify:track:10gO1lQggmecSUP1925juj,
Pink Siifu,myheartHURT.,Yes,spotify:track:2NrM1DJ3lvqJlsO338r0ie,
Pop Smoke,Element,Yes,spotify:track:57BGVV6wcyhbn3hsjlqEZB,
"Sleepy Hallow, Fivio Foreign",Baddie Betty Boop,Yes,spotify:track:5NQEUJEwsroV07IdqnARKx,
Rah Swish,Treeshin,Yes,spotify:track:4UGriy4ErXi4tRvxGGHXKQ,
Rowdy Rebel F. Bobby Shmurda,Computers,Yes,,
"Mac Dre, M-Dash, NBD",Check My Description,Yes,spotify:track:5RqiYmALIpb1eoibLNWuRe,
Jazmine Sullivan,Need U Bad,Yes,spotify:track:0Ri0LzOMJmqi9HGZE5cRYV,
"Ricky Blaze, Elephant Man, Tony Matterhorn",Cut Dem Off,Yes,spotify:track:3lmpHgGvTj0sZNvZCuJjoJ,
Jamie xx,Idontknow,Yes,spotify:track:7nSBHckG4tTFkp0xqNZDs5,
Mr. Vegas,I Am Blessed (Live),Yes,,
Lucy Pearl,Dance Tonight,Yes,spotify:track:1TwVcKR6JojvPwBGbWZT36,
Bernard Wright,Who Do You Love,Yes,spotify:track:15uNSasjPqm2sMxyxXetpz,
Zion,Take Off,Yes,,
Anuel AA F. Bad Bunny,Hasta Que Dios Diga,Yes,,
Bino Rideaux F. Blxst,Brand New,Yes,spotify:track:0zLrRDZlIVFxpFssKNNf8D,
Kirk Franklin,I Smile,Yes,spotify:track:0UQDSP8cz6WmLJckO5jqUQ,
Mfr Souls,Love You Tonight,Yes,,
Deetron,"George Maple, Rescue",Yes,,
KD One,Cuanto Te Tan Dando,Yes,spotify:track:5ePTAWGV3FhRJHroiD1HOm,
"Lady Gaga, Ariana Grande",Rain On Me,Yes,spotify:track:7geFxk9Eik7UeFeKGdMlep,
Troop,All I Do Is Think Of You,Yes,spotify:track:4XhrowM5IKGCRrY2HzYBH3,
"DJ Big N, Don Jazzy, Teni",Ife,Yes,spotify:track:20FKHLNR7UHISvSkIMIiSh,
Dzharo And Khanza,Ты мой кайф,Yes,,
Jay Wheeler,Me Enamore (Version Vallenato),Yes,spotify:track:6JXPt9C92HH9q8ZEzxakC7,
Janet Jackson F. Nelly,Call On Me (Luny Tunes Remix),Yes,,
Charli XCX,Party 4 U,Yes,spotify:track:2RdEC8Ff83WkX7kDVCHseE,
Onyx Collective F. Ian Isiah,Blue Moon,Yes,,
Kehlani,Everybody Business,Yes,spotify:track:6TrdeNEgbKuBqIToRfdWMY,
Bobby Raps,Believe The Lie,Yes,spotify:track:5Ez1Qv0zcQnIpbbQ2JfBfL,
"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat),Yes,spotify:track:1xQ6trAsedVPCdbtDAmk0c,
"Rauw Alejandro, Chencho Corleone, KEVVO, Dalex, Bryant Myers, Lyanno",El Efecto (Remix),Yes,spotify:track:74j34STf8L6uADnTN69ohv,
"Banda MS, Snoop Dogg",Que Maldicion (Clean),Yes,,
"Beenie Man, Ms. Thing",Dude,Yes,spotify:track:746nPV2NXSoxW3imGpG8gk,
"Carlos Vives, Manuel Turizo",No Te Vayas (Remix),Yes,spotify:track:2eFI2PHNaLq7GacI7elvLk,
"Rochy RD, La Creacion",Los Truco,Yes,,
JI The Prince Of New York,Company,Yes,spotify:track:25LzHPvHPSp0P7fp0jUzE2,
Sen Senra,Ya No Te Hago Falta,Yes,spotify:track:4RIi1gNmKDzSH04Vvws2DK,
Fifth Harmony F. Ty Dolla Sign,Work From Home,Yes,,
Sam Hunt,House Party,Yes,spotify:track:1TwLKNsCnhi1HxbIi4bAW0,
King Promise,Commando,Yes,spotify:track:4tAX2qe0TX7O69B65OQmCg,
Maye,La Canción,Yes,spotify:track:2wIgWVIyA4bzRW6RmdXMoI,
"Shakira, Anuel AA",Me Gusta,Yes,spotify:track:5Xhqh4lwJPtMUTsdBztN1a,
Kablito,Baby Bye Bye,Yes,spotify:track:4V8UCn4kU3dBGqQRz2Lu91,
"Turnstile, Mall Grab",The Real Thing,Yes,spotify:track:16JdGAFXlwqff8GRp2yejD,
Elah Hale,In My Room,Yes,,
"Brandy, Chris Brown",Put It Down,Yes,spotify:track:3kORdYUGMJKkUTyvSBwLeY,
Babyxsosa,Everywhereigo,Yes,spotify:track:3DICBZOMaEWbCxwUfPGcE5,
D-Block Europe,Outside ,Yes,spotify:track:3rCOBAs3ZykwJlltmyD3nW,
"Chucky73, Fetti031",Colombiana,Yes,spotify:track:18QaYqE6j5HWZX6FrKxPNZ,
Rita Indiana,Como Un Dragón,Yes,spotify:track:6ZFd535tXhQH3u9H0nicJh,
Spice Girls,Never Give Up On The Good Times,Yes,spotify:track:6RQnRYot6B3TPZsMbbSJ20,
"Arcángel, Romeo Santos, Sech",Sigues Con El (Remix),Yes,spotify:track:4Pu0a2TuHOYtI4CCE3HEXI,
"Rels B, Nathy Peluso",No Se Perdona,Yes,spotify:track:7B5H39EGyskcG7OloPZi3I,
Joeboy,Call,Yes,spotify:track:0Tfeagn4SfS9qWtxOJEcVC,
"El Freaky, Juanes, Alfredo Gutierrez",Tesoro De Amor,Yes,spotify:track:3t2sjako8LfadGKyMHxYI4,
Grupo Soñador,El Paso Del Gigante,Yes,spotify:track:5SW0bSJXKMukbh8FCcplA6,
McCoy Tyner,A Prayer For My Family,Yes,spotify:track:6SPpGiKhX45EB5Dp270bkS,
Gmac Cash,Coronavirus,Yes,spotify:track:36CGQYDz2bPQq3AvIlIhIz,
Kamaiyah,Mood Swings,Yes,spotify:track:4rRCTRVIl42sQeQdqQkMVI,
Vizionar,Insomniac,Yes,spotify:track:21Bg2O37xpUkSjm6ERMCG9,
"Field Mob, Torica Cornelius",Sick Of Being Lonely,Yes,spotify:track:0rBzABScu9c6D1Juislm2z,
PARTYNEXTDOOR F. Rihanna,Believe It,Yes,,
Terror Jr,Fun,Yes,spotify:track:1AI5PECRTxSwuxNqhQCZqz,
Dua Lipa,Love Again,Yes,spotify:track:4rPkN1FMzQyFNP9cLUGIIB,
Imogen Heap,Hide And Seek,Yes,spotify:track:2tej1KSqNuxwywIpY1rDRc,
DaVido,"Popcaan, Risky",Yes,,
Ariel De Cuba,Quedate En Casa,Yes,spotify:track:4DxvnLCBqQHNV0Sq9eJM2M,
ize,This Is Not A Drill,Yes,spotify:track:112NORtP1vPHiGyS3Q5Cp8,
Laraji,Kalimba,Yes,spotify:track:77rQ4DRpd7zSkywt8hq43q,
"Octavian, Skepta",Papi Chulo,Yes,spotify:track:1S1bZVv8sqYY39S6KWchuk,
Sam Hunt,Hard To Forget,Yes,spotify:track:10xuH52YSXHWFwCaF1fsDd,
Gaho,Start 시작,Yes,,
"DJ Neptune, Joeboy, Mr Eazi",Nobody,Yes,spotify:track:7MtpW10epOD3sUtURL5ZDu,
Ahmed Ben Ali,Subhan,Yes,spotify:track:1UZ7xcA5TnMaIqNWBnf8P9,
"Soulja Boy Tellem, Sammie",Kiss Me Thru The Phone (Main),Yes,spotify:track:2q4rjDy9WhaN3o9MvDbO21,
Brandz And Zion,Intro,Yes,,
Liv.e,LazyEaterBetsOnHerLikeness,Yes,spotify:track:50NE6eDhe5eGLYAhGLq5JQ,
Lil Mosey,Blueberry Faygo (Clean),Yes,spotify:track:4VLx124t5jCk54lBeEwPaN,
"Patrice Roberts, Nessa Preppy",Splash,Yes,spotify:track:1uA9hmGcHtXeJRFGuUhjfd,
Kes,Boss Lady (Sign Me Up),Yes,spotify:track:6PR1VSJ3fAnZpRrgIAYgXJ,
Yofrangel,Corona Virus,Yes,spotify:track:3xL2zWuSe639N50iNP6LPM,
"El Alfa, Sech, Myke Towers, Lil Pump, Vin Diesel",Coronao Now (Remix),Yes,spotify:track:08B8heF08g59b3CzC5sKEd,
Anna,Bando,Yes,spotify:track:0kzGjSRHGVcaWxagzQwAyD,
"Pop Smoke, Quavo",Shake The Room,Yes,spotify:track:3UwfrPvE1Sn5vlJW60x6hI,
SL,Hit The Block,Yes,spotify:track:1fLHww0LEMhAzSiji74g1i,
"Bad Bunny, Jowell Y Randy, Ñengo Flow",Safaera,Yes,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,
Mustafa,Stay Alive,Yes,spotify:track:4SwVWcia2JyWFTNHkFZ2tA,
Big Havi F. Lil Baby,9 Times Out Of 10,Yes,,
Ivy Queen,Muchos Quieren Tumbarme,Yes,spotify:track:74bOsHdd28eUPW2SQBG7z8,
Rina Sawayama,XS,Yes,spotify:track:1TWNKyNQOBfNUkWWs7FooF,
Lil Uzi Vert,That Way,Yes,spotify:track:5raTDhlbxFDnpn89bxArdH,
Totoy El Frio F. Beele,Aguita E Coco,Yes,spotify:track:5NMxyb6G969mKvoxZ48hXe,
Busy Signal,Stay So,Yes,spotify:track:4VsGKABwzD4SlPsVXhIgSE,
Luis Enrique,Yo No Sé Mañana (Pop),Yes,spotify:track:54uBpRpdpMx96JAk1OyHez,
"Yohancito, Yordano El Menor",Llegamos A La Disco,Yes,spotify:track:4ArVoHgMWwqIw6MUQfwkc1,
Aventura,Dile El Amor,Yes,,
Terrell Grice,"Inayah, Creep",Yes,,
"Piso 21, Critian Nodal",Pa’ Olvidarme De Ella,Yes,spotify:track:1cVlW9WQiGlFdWUXFdFZGh,
Natanael Cano,Amor Tumbado,Yes,spotify:track:5aJ1M43pinROpwaPnO8KRj,
"Pink Siifu, YUNGMORPHEUS",Good Mourning ft. YL (prod. Roper Williams),Yes,,
Ashnikko,Working Bitch,Yes,spotify:track:7g7w2WUpLcqsqH2M9XR7ZF,
Dee Watkins,Hell Raiser,Yes,spotify:track:5dYpaBfeFy8fZ6PjfAAys6,
Trapboy Freddy,Lil Quita,Yes,spotify:track:3LiGj7GNFprLY4J87vY5y0,
Rosalía,Juro Que,Yes,spotify:track:3ZwQCZ2LuYwuQ6R1p1CJ3w,
"Sky, Jhay Cortez",A Vapor,Yes,spotify:track:7o5lbrfS9cGpbboluwpvrX,
Don Toliver,No Idea,Yes,spotify:track:7AzlLxHn24DxjgQX73F9fU,
Jhene Aiko,P*SSY Fairy,Yes,,
Smoove L,Big Mad,Yes,spotify:track:19mIxRiINVw9QcMcXTf1ty,
Lous And The Yakuza,Dilemme,Yes,spotify:track:1sRQzflFI4OooCN1dQK9NG,
Toosii,Red Lights,Yes,spotify:track:340igUAkU3V48UrAbzwEci,
Diego Raposo F. MC Buzz,Ven,Yes,,
Tems,Try Me,Yes,spotify:track:4Ieod2ueT9GEEz9ILN84qP,
2 Face,African Queen,Yes,spotify:track:5uLZ0zbhL3j8ZHGEz4KKf9,
Mulatto,Longway,Yes,spotify:track:25AujQLIytQyTmdEIVRE8V,
J Hus F. Burna Boy,Play Play,Yes,,
Eladio Carrion F. Byrtiago,3 Am,Yes,spotify:track:1F205Nl2feOSYSztLNOJAL,
"Stylo G, Sean Paul, Spice",Dumpling (Remix Clean),Yes,spotify:track:4AaXmQvHMWNwZSoqi4kcsK,
NEZ F. Schoolboy Q,Wild Youngster,Yes,,
Kida Kudz F. Jaykae,1AM,Yes,,
La Pajarita La Paul,Pa Que Me De Con El Bate,Yes,spotify:track:7i9UMTbxsQseVoPZtXSQKV,
P-Square F. Akon And May D,Chop My Money,Yes,,
"Big Boy, Angel",Mis Ojos Lloran Por Ti,Yes,spotify:track:4fFgpzgSkmn3wajioLBPOr,
Darkoo F. Ms Banks And Br3nya,Gangsta (Remix),Yes,,
Kehlani F. Keyshia Cole,All Me,Yes,,
Justin Bieber,Yummy,Yes,spotify:track:41L3O37CECZt3N7ziG2z7l,
AB And Ivorian Doll,Bouji,Yes,,
SmuggzyAce And Latts,Real Drillas,Yes,,
ABG Neal,Hennessy Tears,Yes,spotify:track:0DQrYMH0IJwtq404w2kP33,
Baby Fendi,Glock19,Yes,spotify:track:4rpguqVxgVybv0GzOBE3GQ,
HotBoii,YG's,Yes,spotify:track:5RnPxs2AF27kcKcylL8wzs,
H20 Hadd,Back Then,Yes,spotify:track:2uLXB5f1IgNtKfxLNXWXke,
Boy Boy,Adrenaline,Yes,spotify:track:2bQzXrzbcyJr78LdHpDwQY,
H20 Hadd,Back Then,Yes,spotify:track:2uLXB5f1IgNtKfxLNXWXke,
Kai Bandz,WTF 2,Yes,spotify:track:6sGcckpMdGhSG86em75QN1,
Baby Smoove,"Losing My Mind, Pt. 2",Yes,spotify:track:0vn8Vw0faNIgdVdpAw0JaS,
Natanael Cano,No Se Por Que Tanto,Yes,spotify:track:04ajAfJxgXi8aLwTZ7Fabt,
Junior H F. Natanael Cano,Disfruto Lo Malo,Yes,,
Alex Aguirre Y Su Jerarquia,Fuente De Ortiz,Yes,spotify:track:38EnORxLXjmSclCS70VIUc,
Fuerza Regida,En Modesto Se La Pasa,Yes,spotify:track:7bC7TdehslF8iUS5f8wRpP,
"El Cherry Scome, Kiko El Crazy, Ozuna",Baje Con Trenza (Remix),Yes,spotify:track:16mjWUaQ4MjErG3LiD4jlD,
Tomy DJ,Loco Contigo Remix,Yes,,
Vf7 F. Rauw Alejandro,Extranandote,Yes,spotify:track:33tSpkg10y5QCydjrXKeT4,
Rauw Alejandro F. Farruko,Fantasias,Yes,spotify:track:6mAN61JH0dzyZpWslS11jy,
"Moncho Chavea, Omar Montes, Original Elias",Bebe,Yes,spotify:track:16qTei8yvicb4M9tq9sS8F,
Prince Royce,Morir Solo,Yes,spotify:track:18hnXK4HWm3BxT8QijiJVO,
Fuerza Regida,Sigo Chambeando,Yes,spotify:track:4PR0r2us3a64lTew6TVlF2,
El De La Guitarra,El Monstro 7,Yes,spotify:track:21jEIOf3pXF1EOb9n0vZJf,
J.I The Prince Of N.Y,Need Me,Yes,spotify:track:6ezKE7zgRyfUsqRfGDJEMz,
SU’lan,Poppin In This Bitch,Yes,spotify:track:3tLjEL2xYKjeN5pxsEjkcv,
El Fecho RD F. Lapiz Conciente,Yo Tengo Lo Mio,Yes,,
Natanael Cano,El Drip,Yes,spotify:track:5NCBP3ivrIDcHEtzHSW3k0,
Runtown,International Badman Killa,Yes,spotify:track:5krEHrfQj5HsEupfYcpGbj,
Lord Felix,Studio 54,Yes,,
Chucky73 F. Chimbala And Fetti031,Brazilera (Remix),Yes,,
Nicki Nicole,Diva,Yes,spotify:track:6kyp35INigDcwXHTKCHoAk,
Magic System F. Bob Sinclair,Premier Gaou,Yes,,
Liro Shaq,Hay Problema,Yes,spotify:track:1Qcf5c5utIqQQfH3O9jvqt,
Trouble F. Boozie Badazz,Ain’t My Fault,Yes,,
Hoody,Adios,Yes,spotify:track:3T4s8KFP2SGW7hfmbcICsv,
Rod Wave,Heart On Ice,Yes,spotify:track:591ks2A0o7ratTpiRdI7M6,
Los Angeles Azules F. Julieta Venegas,Acariname,Yes,,
Daniela Andrade,Sometimes I Don’t,Yes,spotify:track:3sgacAzOpMt2IfwDv7BZwe,
Omar Apollo,Frio,Yes,,
Summer Walker F. Usher,Come Through,Yes,,
The Kid LAROI,Blessings,Yes,spotify:track:7iGfdevPYVrAAO1TZOkaJp,
Brittany Sky,Wishing You,Yes,spotify:track:5mowrEftMGNjzQcAGEBt85,
Hector Acosta,Amorcito Enfermito,Yes,,
El Chuape,Ponme To Eso Pa Lante,Yes,spotify:track:7HNX5ap83jCLeWODW6CU2m,
Russ Splash,Keisha & Becky,Yes,,
Prince Royce,La Carretera,Yes,spotify:track:2yvjjJrWzVzA2zg4VsoEmo,
Mahmood,Barrio,Yes,spotify:track:1MCSc1ZxlwV5muFXKocAnW,
Trill Ryan,She Gon Go,Yes,spotify:track:7FknBUKLWwjWszRK1N0jqe,
Mica Tejal,Calling,Yes,,
Farmer Nappy,Hookin Meh,Yes,spotify:track:5ZAKzjJeCTHnK3cGw1PzXa,
Naliah Blackman,Sweet & Loco,Yes,spotify:track:1zOMfPnaJROXpHUlV26bl2,
Patrice Roberts,Work It,Yes,spotify:track:1qtHP5dRa1nWeklrhK6rRU,
"Prince Jammy, Osbourne, Uhuru, Sly & Robbie",Rise Up,Yes,spotify:track:0DKIVr9kXsWTsF0Fzg2yxc,
Travis World F. Nessa Preppy,Issa Snack,Yes,,
"James Massiah, Peter O'Grady",Natural Born Killers (Ride For Me),Yes,spotify:track:6VBiepsMC3h5sha6ODuce4,
Camden Malik,More Than Cash,Yes,,
Melvoni,No Man’s Land,Yes,spotify:track:2KGXKwILK2HkRQNQqVt6yL,
Squash F. Vybz Kartel,Beat Dem Bad,Yes,,
Ms Banks F. Geko,Back It Up,Yes,,
Jus D,Tighter (Como Te Llamas),Yes,spotify:track:2hGU2FHaoL3wzU1zxyO2HQ,
Los Negroni,Te Duele,Yes,spotify:track:3ZTLKeagaJtDbzaiPMbBhm,
Deb Never,Swimming,Yes,spotify:track:6zOI8kiEzH6lhHCPtUPgkz,
Abraham Vázquez,Mal Agradecidos,Yes,spotify:track:4OPASwU2b1c7cGdnSfBHfZ,
Arsenal Efectivo,Lolo Felix,Yes,spotify:track:1VibppoKjhco3CmIbEcsC0,
The Highwomen,Crowded Table,Yes,spotify:track:5HuaHij4kVpfEVv93MYCeW,
Proyecto Uno,Tiburon,Yes,spotify:track:2GcjfckZexh9wRRjg9KtQG,
JoeBoy,Baby,Yes,spotify:track:0Yz6pPFinS7EKfaZRMY4uT,
Yusufkanbai,Swaggu,Yes,,
Larry Gaaga And Wizkid,Low,Yes,,
Clairo,Softly,Yes,spotify:track:4PvbbMYL4fkToni5BLaYRb,
Fireboy DML,What If I Say,Yes,spotify:track:6qXdAsUH8I7j3A0d7sX6qz,
Key,Why Are You Here (Feat. CoCo)	,Yes,,
Juls F. Kida Kudz,Ms Banks -  Pa Salieu -  Like Tu Danz,Yes,,
Crudo Means Raw F. Mabiland,La Mitad De La Mitad,Yes,spotify:track:2Z2RBRyltily3OuS8qqfi0,
Naira Marley F. Zlatan,Am I A Yahoo Boy,Yes,spotify:track:7lWPp0cGS1w5JYEJ8NB3n5,
Heidy Brown,Mi Loca,Yes,spotify:track:4LH63OGfRtuGIMgiNkZ7b8,
El Tonto,Caliente,Yes,spotify:track:7lhZb7Mc2QCXtetUjVljjl,
Sho Madjozi,Huku,Yes,spotify:track:2WVMptACMLOvceN59esg8D,
Grebz,Kapakym,Yes,,
Allj And Esa Istrefi,Sayonara Detka,Yes,,
Normani,Motivation,Yes,spotify:track:0rIAC4PXANcKmitJfoqmVm,
Fat Youngin,Fill Up The Bag,Yes,,
Miley Cyrus,Slide Away,Yes,spotify:track:6QQtHdz4PNJWQX4nrAQGC9,
Nocap,Ghetto Angels,Yes,spotify:track:0T6DHuLI3NANOAFPgE8AXR,
Hos Copperfield,Ma Guapa,Yes,spotify:track:1pV9HAOC2RzQ9mtbykEkl1,
Kiddy Smile,Movin' On Now,Yes,spotify:track:7Mlrbu3YHE4XwH3XO05TcS,
Bulin 47,Rapidito (108),Yes,spotify:track:24xjiVlidLDSP4myhRMT6Z,
J Balvin,Bad Bunny -  Mr Eazi -  Como Un Bebe,Yes,,
Crayon,So Fine,Yes,spotify:track:2CgKiJtYbJKzkJpo2J4Ks6,
Prince Rocye F. Manuel Turizo,Curame,Yes,,
Ele A El Dominio,Eladio Carrion And Myke Towers -  No Podemos (Remix),Yes,,
N-Fasis,Lento,Yes,spotify:track:1BzuD0FtJssMs5K7Pv4cg2,
NSG,OT Bop,Yes,spotify:track:6bAirj2qDf0agxdMuIdq1p,
DEVA F. Recycled J,A. Cupido,Yes,spotify:track:6x7CrQEaiWRBQHEGl8bM7F,
Ivy Queen,787,Yes,spotify:track:4WyYqlf2T2mA253LtxZ6dv,
Saweetie,My Type,Yes,spotify:track:5KBARWIxeMGkvUax9VtVC9,
Holland Izz,Do Wit It,Yes,spotify:track:4wHfE6oJha6NEaVy0ibTVL,
Mustard F. Roddy Rich,Ballin,Yes,,
Stunna Girl,Back In The Day,Yes,spotify:track:0iOES4bSe7UfIZ78pcT5TA,
Denyque,Don’t You Know,Yes,spotify:track:06N1sF53pAlLNkzamzS9BI,
DJ Tony,Dale Movimiento,Yes,spotify:track:43alOjrlwYbo0dfdHGYQrq,
Pekeño 77,Pistola II,Yes,spotify:track:0KqesDqEHlwvlELQYUZjkr,
Demarco,Backaz,Yes,spotify:track:62wwjwCgRm2WVFQUgISepy,
Ann Marie,Throw It Back,Yes,spotify:track:5TS3gqluJqy84QCkrpVA8N,
XanMan,Mac 10,Yes,,
Stunna 4 Vegas,Hell Yea,Yes,spotify:track:15iG5Ghcn3MLNmSXwkOybt,
Lil Bam,Chu Chu,Yes,spotify:track:2mbLIkFKMl4Iv0mgRpEPSk,
Paranoid 1996,Niñxs Malxs,Yes,,
Cody Johnson,On My Way To You,Yes,spotify:track:3OjNkFFZavF89xvRqWCXmU,
El Roockie,Sigue Bailando Mi Amor,Yes,spotify:track:44iHBw5UJ7FVpTm2CiAudc,
Baby Keem,ORANGE SODA,Yes,spotify:track:6b5fPdo7XNZrwcTASG1hK7,
Mc Kekel,MC Rita -  Amor De Verdade,Yes,spotify:track:0nl6IxtXJ5IXHx6VorcEUs,
"Mac Dre, Johnny Cash, Keak Da Sneak",Feelin Myself,Yes,spotify:track:79ZIHOJF6jaI7jdfaKu0kI,
Sonta,Type Of Way,Yes,spotify:track:1Ov1jyb5XC4c9u4pi4DBM4,
"Dominic Fike, Kenny Beats",Phone Numbers,Yes,spotify:track:3f9Mzvd3URfbbIJBX4pz9Z,
Aventura,Obsesion,Yes,spotify:track:65H6t1WQBim6q93yM8fEwn,
GBM Nutron,Practice,Yes,spotify:track:0lLdIhIPkqfpnYmcFPmoDm,
"Dayvi, Kelly Ruíz, Willy William",Baila Conmigo,Yes,spotify:track:0mD63phUwHYnlvAJn8NgqC,
La Doña,Algo Nuevo,Yes,spotify:track:0h7trZ0K1bOZRrONfPmRKu,
Luna Ki,Septiembre,Yes,spotify:track:3xQMJvrGHgnbvMnswqx4QQ,
Mariah,Perreito,Yes,,
Jucee Froot F. Te Peezy,“Psycho”,Yes,,
La Goony Chonga F. Nikki Neal,“Trust No Bitch”,Yes,,
Nina Tech,Run Around,Yes,spotify:track:5EgXU8wB7OutugQAptZbdU,
Pierre Bourne,Lovers,Yes,spotify:track:22ATXwGRISMmJqBkZ34nUR,
Tito El Bambino F. Zion Y Lennoz,“Mi Cama Huele A Ti”,Yes,,
Gailen La Moyeta,Ruede,Yes,spotify:track:6JiqTonatC1v6LDUc0fWAz,
Lirico En La Casa F. Atomic Otro Way,“Muevelo”,Yes,,
Grace Ives,Icing On The Cake,Yes,spotify:track:14Ao5GwSPhlroo0EhAgtRS,
Cehryl,Heat Wave,Yes,spotify:track:1aM6FDnkN9iZZGwfxaz10Y,
Casanova F. Tory Lanez And Davido,“2AM”,Yes,,
NoCap,Legend,Yes,spotify:track:2dMzpyiQmDvaADi3wxXL4Z,
Selena,Amor Prohibido,Yes,spotify:track:2cjiRQZu9V17rJZkvMuT1J,
Kindness F Jazmine Sullivan,“Hard To Believe”,Yes,spotify:track:5xDHkY0Om4eN1XMOJV0HLC,
Trina F. LightSkinKeisha,On His Face,Yes,spotify:track:4TTbUChAi9jpUuZkGcTQc3,
Zacarias Ferreira,La Avispa,Yes,spotify:track:2qU17itEaJatg5saBg4lm2,
Grupo Arranke,A Traves Del Vaso,Yes,spotify:track:1x5Fqllow3ngr5euK3hXSw,
All-4-One,So Much In Love,Yes,spotify:track:1J1Wz0UPt4NPp4MMwSJCcz,
Lors,Amorzao,Yes,spotify:track:1Gaa9e77hj2voMa1bIvr86,
Inner Wave,Six AM,Yes,spotify:track:5zy5AoznRohIxMAWunC3F7,
Omega,Amor Urbano Pt 2,Yes,spotify:track:538wIVM4nLk8qEwDWF8hKN,
Dalex F. Rafa Pabon,Khea -  Sech -  Feid -  And Lenny Tavarez -  “Pa Mix (Remix)”,Yes,,
Lunay F. Daddy Yankee And Bad Bunny,Soltera (Remix),Yes,,
Ceky Viciny,Ellos,Yes,spotify:track:0vABJIxyZoI2BKV3a1m1uP,
Ginga,VHOOR,Yes,,
Tory Lanez,Freaky,Yes,spotify:track:0NJp8GyCOWnQh71xKSPfuV,
City Girls,Act Up,Yes,spotify:track:3A2yGHWIzmGEIolwonU69h,
"Drego, Beno",Slatt Season 2,Yes,spotify:track:15Hhs1nOVPUsiwu25gFdUh,
FBG Duck F. FBG Young And FBG Dutchie,Or Not,Yes,,
Kidd Keko F. Ele A El Dominio,Serpiente Veneno,Yes,spotify:track:4Lwow6iq4dJYv2Sa5mTUc4,
Chimbala,Colombiana,Yes,spotify:track:4OkZXjA1yje9NZurlsfiGw,
S3nsi Molly,Shoot Out,Yes,spotify:track:7rNoCEsMB6ZFB7Zyrf6r0i,
Odunsi The Engine,Outcast,Yes,spotify:track:4zEzYymCSAKrHnwnJqfhEF,
Don Patricio,Enchochado De Ti,Yes,spotify:track:6G8TNOdTBpBPmDdJAvoVhA,
Sech F. Darell,Otro Trago,Yes,,
Daddy Yankee,¿Qué Tengo Qué Hacer?,Yes,spotify:track:4NrkWnKlKhyTpYhnmT7sFF,
PnB Rock F. YFN Lucci,There She Go,Yes,,
YG F. Tyga And Jon Z,Go Loko,Yes,,
C. Tangana,Bien Duro,Yes,spotify:track:3joo84oco9CD4dBsKNWRRW,
Kes F. Shenseea,Close To Me,Yes,,
Kirk Franklin,Love Theory,Yes,spotify:track:2Yfkjb3z3pN9DfS1yE0b3Y,
Yung Nudy F. 21 Savage,Mister,Yes,,
Baby Rose,Borderline,Yes,spotify:track:3PLQkTN8NXbKNydS6Huugf,
Morgan Wallen,Whiskey Glasses,Yes,spotify:track:57TEkZN3f84tFJFHFrD4pO,
"Boy Wonder, Chosen New Urbano, Fuego",Una Vaina Loca,Yes,spotify:track:0tsk2L7OXkyjn0X85B5Hhp,
Los Rakas F. La Favi,Abrazame,Yes,,
"Romeo Santos, Frank Reyes",Payasos,Yes,spotify:track:1soECbw2IFdWt5W8Rb4uG7,
"Mad Fuentes,",Traga,Yes,spotify:track:5NqQ2zThAwZd6rq0sRHIYG,
"Holy Manny F. Lil Telemundo,",FUCK ICE,Yes,,
Ambjaay,Uno,Yes,spotify:track:3AEgic4yp82NxMWUjHtxnO,
Ms Nina,Tu Sicaria (ft. Beauty Brain),Yes,,
"Lary Over,",Tu,Yes,,
"Bey T,",If They Dunno,Yes,spotify:track:37XEjj4jLpdCUyFmHRSU1q,
Laundry Day,Red Roses,Yes,spotify:track:2gb07B9t0F0T1q5zJBy0ZU,
Rema,Dumebi,Yes,spotify:track:0SjQBdIddPvKSWxr8vk6QX,
"Santi, Amaarae, Shane Eagle, Tomi Agape",Rapid Fire,Yes,spotify:track:2rhX1xPAUJa7Lu1iiRfz3B,
YMTK,Let Up,Yes,spotify:track:0S4cdIpNuxQshWwfQKGXv8,
Kizz Daniel,Madu,Yes,spotify:track:69vmMU3DyducrazXbFmOqH,
"Lees Y Feer And Lucas Cliff,",Y Que No Y Que Tal,Yes,,
